PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,genre
-2.9658584896192246,3.4867769844416436,-1.951575046257935,-1.316341123470198,-1.75910279810506,-0.14184517843010086,1.9019282351547095,0.5008411830342393,1.2179987834318462,0.22283996193007902,-0.43375921512689275,1.6562149458023,1.33422787609505,-1.0519042608652616,0.8773396300707403,0.8584450383126712,0.9687149459124101,0.4538746250290195,-0.12392594483658605,-0.32738245005044064,0.8254179564140679,0.5281314477213568,0.8542890801391984,0.6301598342929681,0.5638829665176358,-0.17820706075558815,-0.09569005579061274,0.01623526817464538,0.32102908769557154,-0.0719213093821748,0.822655725894618,-0.28219717760683005,0.38824520518497424,-0.4591474920794185,-0.333676581785933,0.49455521383480106,0.04076088391291458,hiphop
1.480742662082662,2.7092085194161304,2.7799149447454017,-2.1928361502494345,-2.8550490699882323,1.0288181924510102,0.6535355252692008,2.110591200609168,-0.17650450124327297,-0.24915005928650594,-1.1693792797592493,-1.4300242928370384,-0.5807978741061347,-1.2890598052259994,-0.9400961317633663,-0.07429653121053684,0.6654965521547765,-0.7785366224988038,-0.710399114477989,1.188013193963101,-0.22235149003216606,1.194031618877584,-0.06745480593969934,-2.0296497166175542,-1.4326274817881963,0.6522442683305668,-0.2708905551651705,-0.04688264907769714,-0.27158321271826474,-0.3886889026705628,-0.6502175918500618,-0.07847436134333234,0.3763178909966642,-0.06839401602125832,-0.28163233590512166,0.4997923881481241,-0.4422497566949654,blues
2.288787784187805,-1.257492437796988,-3.171576826722364,0.6414137795964155,-0.3334435124197571,-0.4809202860715981,0.9131372243052978,1.9730381227272764,-0.42633430224205265,0.5435761135753344,-1.5884565662505195,1.2876717181485808,1.0031260561573,0.9032294578405513,-0.9728917626350951,-0.556188809015017,0.8103892213643784,0.9259975117117282,0.13013759297109642,0.1646765933380675,-1.0278992503182398,0.558327446922223,0.7523558443583418,-1.037486976790632,-0.3100414037533256,-0.8468461011504097,-0.9047801477622365,0.6369956869032395,0.7818509616973834,0.20418644530395055,-0.2072711075721662,-0.7150246173980579,0.07953408961613287,0.12865673850080753,0.2035700694282508,-0.3975175073886159,-0.022463239672563327,country
-1.9790106220806047,-2.2818400004750736,1.7646914653331862,0.3093232211804874,-0.45837527256307015,1.2833023015968887,-0.22175096895762633,-1.313319617273326,-1.3980205999542483,-0.41423712841872073,0.46704151331879085,-0.7911225565443005,-0.41091829698808885,-0.12889791172296167,-0.17708533876302582,-0.503022629062804,-0.3649252266612408,-0.09173481691180503,0.4124195590064844,0.5789855131726296,-0.1564228284526422,0.35558839401761755,0.36210618808041645,0.1788490292015197,0.37823769687197945,0.6774902048125964,0.4018147238537273,-0.2150669863508409,-0.09383000327211427,0.7060392063806972,-1.0788323102184443,-0.22594689267482743,0.254156259926315,0.7659341840942169,-0.2526833670243637,0.35270614676794737,-0.37940773616735246,rock
3.8158846448180586,3.8124700968034126,0.6163454727285496,1.639189557172233,-1.4891240720471433,-0.29434554635783794,1.4121888647920635,1.0573203269192408,-0.7579621742121807,0.9072688083727857,-0.2717166572832689,0.7055958817995449,-0.24565813128104458,-0.5035408444001199,-0.4212225852431123,0.3938373994566898,-1.5148877536449274,-0.591324440160078,-0.1262998372662469,-1.088105826983409,-0.41098730965534624,0.6273466787378178,0.8324424750140976,1.0102463766080179,0.5299324417273554,0.47802431735481044,0.46411179315466056,0.8108966541362778,-0.23311424411558646,0.7434713351928784,0.35128116826086775,0.176822848389012,-0.7213997550649687,-0.73002584022958,1.1253944544232948,-1.6187139668266888,-0.3795780937299454,pop
0.7814124118122064,1.7689310992718352,-1.3672846203350597,0.5127331190807662,0.9787184229124753,-0.36845559378629844,-0.018339290580523564,-0.3779096648247817,0.3015775885593189,2.1435333041468057,0.7890260738950868,1.2189937575841283,1.2274928805969725,1.2659985445457644,0.5539331750273616,0.026297267103923223,-0.2953357325918597,0.042140382486609125,-0.5766469908813446,0.020283271405153073,1.3894980787371993,-1.2505280741226723,1.2231109281946524,0.06823424189896503,-0.13605463002815107,-0.8504664285954339,-0.078033494384061,-0.37501995418655,-0.4469502279230871,-0.25074503576555845,-0.39652388894037544,0.11904364467833912,-0.3300406505399126,0.7927433845505609,-0.21963112525943568,0.06945692303388086,-0.6365919641966743,country
-0.579311231263925,-4.162475214328227,-0.00946232212053923,0.5727840493314175,1.380143146266119,-1.9271566046237993,-0.5369227288083961,0.40170164115473916,-0.07647843884180902,-0.36528404037780693,0.582917995006474,-1.958919603457157,0.4230109737032946,-0.6347109572414598,0.1195124412748073,-1.1083239756643022,1.0103958939424857,-0.9560505038309762,0.40812267614173053,-0.46520850251811496,0.5638354775622351,-0.41633380460062436,0.028815708522905218,-0.7194465089703892,0.2197346154991904,-0.4066285584215978,0.5986090159781644,-0.05684696892962784,1.3245641037103577,-1.0185515958847968,-0.11698413129155118,-0.20930264291347503,-0.019922141990424653,0.7542522273252685,-0.9949214966545286,-0.06728701083886723,0.352859057251401,country
0.8408237251613515,2.4925483412829363,1.826536757531987,-1.4573631864950822,0.947528907251453,0.9943473315951188,0.6550480529804399,0.5106730993979076,0.0008441481244796108,1.7956321130495636,-0.9806169538008446,0.8187236736623519,0.7278567243611912,-0.032248343202534044,-0.5691663634631087,-0.05427182484462035,-0.1028299415516785,-1.5504563017771908,-0.6025561073570411,0.15684779627864973,0.7976083963102328,0.6074720047506388,0.4294193334843348,-0.010295259073712993,0.4147324698314193,-0.18115990929952966,0.2756276152046357,-0.635746503654009,-0.1736699749094426,0.015487615103248736,-0.2188268452120111,-0.17493274896586408,-0.3271974101787306,0.4351754346376342,0.7302882169962096,-0.11852236962156948,0.24353389899718683,reggae
-4.593862298229546,0.0395594652953506,2.9069244699415155,-1.53048548480618,-0.3778915099115222,-2.836084614350975,0.11202360161448045,0.8048308817924545,-3.6177039759806173,-1.033666375356324,-0.8614793459119647,0.6064714106391168,0.6272762389708696,-0.4429551567160741,0.8914042588099328,-1.5091666370802514,0.2317909911859356,0.02488142442606974,0.8967623475403205,-0.8667226040640583,-0.28782915907693013,-1.610769338930258,0.025350909947140503,0.046356864146656324,0.7194515636013851,-0.8777418322144239,-1.44373270543212,0.8990935305968767,-0.019332657204324765,0.9364252360633921,0.02509968108455371,0.15461690834386274,0.6336137618704016,-0.64246202475825,-0.7673287808897374,0.7698846411339094,-1.3502870920231158,disco
3.91199944302226,-2.033140253627997,0.3066219123150216,-0.09538102955870262,-0.8977104190667197,1.203609171648325,-1.7354158039026208,-0.00469923173808362,0.13750648580636565,0.44196478556043406,-1.6220750058999125,-0.14036213249614876,-0.127905061285198,-1.5595848802068644,1.0998124950182049,1.3912224071191848,-0.49177120411442643,0.3240551360338858,0.5694709285765316,-0.9145934658777407,0.017790843225922264,0.003345800106750617,-0.6973785634871338,0.5156139783779934,-0.3163734890954369,0.19605576773047287,1.2775817463744923,0.07809716387139219,-0.18388030777488307,-0.41076857255088206,-0.494123245026221,-0.4951774636124546,0.2799759230931432,0.7190371670901222,0.23818601872463652,-0.4501146494900626,-0.46533862321268976,classical
